DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20160105,14:40:44.252531,D,DORM,,,100,46.31,,00,1518031,N,Q
20160105,14:40:44.254888,D,DORM,,,100,46.31,,00,1518032,N,Q
20160105,14:40:44.572458,Q,DORM,,,100,46.31,,00,1518035,N,
20160105,14:42:05.370221,Y,DORM,,@F,100,46.28,,00,1524177,N,
20160105,14:42:05.370242,Q,DORM,,,100,46.28,,00,1524178,N,
20160105,14:42:05.370256,Q,DORM,,,100,46.28,,00,1524179,N,
20160105,14:42:05.370271,Q,DORM,,I,10,46.28,,00,1524180,N,
20160105,14:42:05.370284,Q,DORM,,,100,46.28,,00,1524181,N,
20160105,14:42:05.370407,Q,DORM,,I,10,46.28,,00,1524182,N,
20160105,14:42:05.371150,P,DORM,,@F,200,46.28,,00,1524183,N,
20160105,14:42:05.371377,K,DORM,,@F I,75,46.29,,00,1524184,N,
20160105,14:42:05.371398,X,DORM,,@F,100,46.29,,00,1524185,N,
20160105,14:42:05.371413,K,DORM,,@F I,25,46.29,,00,1524186,N,
20160105,14:42:05.371436,Z,DORM,,@F I,20,46.28,,00,1524187,N,
20160105,14:42:05.371452,Z,DORM,,@F I,5,46.29,,00,1524188,N,
20160105,14:42:05.371517,Z,DORM,,@F I,95,46.29,,00,1524189,N,
20160105,14:42:05.372410,P,DORM,,@F I,50,46.29,,00,1524190,N,
20160105,14:42:05.372598,P,DORM,,I,50,46.29,,00,1524191,N,
20160105,14:42:05.409560,P,DORM,,I,20,46.29,,00,1524192,N,
20160105,14:42:46.009480,D,DORM,,,100,46.28,,00,1527538,N,Q
20160105,14:43:10.208458,D,DORM,,,100,46.31,,00,1529991,N,Q
20160105,14:43:13.400994,Q,DORM,,,100,46.29,,00,1530435,N,
20160105,14:43:13.401084,Q,DORM,,I,10,46.29,,00,1530436,N,
20160105,14:44:54.434372,D,DORM,,,100,46.28,,00,1537941,N,Q
20160105,14:45:10.452980,Q,DORM,,@F,100,46.29,,00,1539556,N,
20160105,14:45:25.745709,Q,DORM,,@F,100,46.27,,00,1540521,N,
20160105,14:45:25.745728,Q,DORM,,@F,100,46.27,,00,1540522,N,
20160105,14:45:25.746111,Y,DORM,,@F I,15,46.25,,00,1540523,N,
20160105,14:45:25.746748,P,DORM,,@F,100,46.27,,00,1540524,N,
20160105,14:45:25.746815,P,DORM,,@F I,2,46.26,,00,1540525,N,
20160105,14:45:25.747392,P,DORM,,@F I,33,46.26,,00,1540526,N,
20160105,14:45:25.753363,D,DORM,,,100,46.27,,00,1540527,N,Q
20160105,14:45:25.783274,P,DORM,,@F I,65,46.26,,00,1540545,N,
20160105,14:45:25.783315,P,DORM,,@F I,1,46.26,,00,1540546,N,
20160105,14:46:03.310728,D,DORM,,I,4,46.22,,00,1543435,N,Q
20160105,14:46:41.028495,Q,DORM,,,100,46.26,,00,1545591,N,
20160105,14:46:41.029412,P,DORM,,@F,100,46.26,,00,1545592,N,
20160105,14:46:41.040585,D,DORM,,,100,46.26,,00,1545593,N,Q
20160105,14:46:41.053941,Q,DORM,,,100,46.28,,00,1545594,N,
20160105,14:46:41.053960,Q,DORM,,I,10,46.28,,00,1545595,N,
20160105,14:46:41.053995,J,DORM,,I,36,46.26,,00,1545596,N,
20160105,14:46:41.068378,J,DORM,,I,64,46.26,,00,1545597,N,
20160105,14:46:54.334471,P,DORM,,,100,46.29,,00,1546373,N,
20160105,14:46:54.335091,P,DORM,,@F I,50,46.3,,00,1546374,N,
20160105,14:46:54.335162,P,DORM,,@F I,50,46.3,,00,1546375,N,
20160105,14:46:54.335259,K,DORM,,,100,46.27,,00,1546376,N,
20160105,14:46:54.335388,P,DORM,,,100,46.3,,00,1546377,N,
20160105,14:47:02.454112,D,DORM,,,100,46.28,,00,1547287,N,Q
20160105,14:47:46.800579,B,DORM,,,100,46.31,,00,1550538,N,
20160105,14:47:46.800600,Y,DORM,,,100,46.3,,00,1550539,N,
20160105,14:47:46.800670,Q,DORM,,,100,46.31,,00,1550540,N,
20160105,14:48:12.100558,Y,DORM,,@F,100,46.31,,00,1552452,N,
20160105,14:48:12.114506,Q,DORM,,I,45,46.31,,00,1552458,N,
20160105,14:48:23.018848,D,DORM,,I,7,46.339,,00,1553908,N,Q
20160105,14:48:24.788876,Z,DORM,,@F,100,46.33,,00,1554050,N,
20160105,14:49:04.437021,D,DORM,,,100,46.32,,00,1557336,N,Q
20160105,14:49:43.760637,D,DORM,,I,25,46.3483,,00,1559986,N,Q
20160105,14:49:43.890556,D,DORM,,I,2,46.3417,,00,1559994,N,Q
20160105,14:50:15.640308,D,DORM,,I,7,46.359,,00,1562754,N,Q
20160105,14:50:20.064588,Y,DORM,,I,1,46.34,,00,1563039,N,
20160105,14:50:20.066077,Y,DORM,,I,2,46.34,,00,1563040,N,
20160105,14:50:20.067569,D,DORM,,I,1,46.36,,00,1563042,N,Q
20160105,14:50:20.068931,D,DORM,,I,2,46.36,,00,1563043,N,Q
20160105,14:50:22.687187,D,DORM,,I,9,46.356,,00,1563159,N,Q
20160105,14:50:22.765334,D,DORM,,I,2,46.34,,00,1563160,N,Q
20160105,14:50:40.778008,Q,DORM,,,100,46.34,,00,1564902,N,
20160105,14:50:40.778029,Q,DORM,,I,50,46.34,,00,1564903,N,
20160105,14:50:40.778043,Q,DORM,,I,50,46.34,,00,1564904,N,
20160105,14:50:40.778097,Q,DORM,,I,95,46.34,,00,1564905,N,
20160105,14:50:40.778137,Q,DORM,,I,2,46.34,,00,1564906,N,
20160105,14:50:40.778723,Q,DORM,,@F I,3,46.34,,00,1564907,N,
20160105,14:50:40.778748,Q,DORM,,@F I,47,46.34,,00,1564908,N,
20160105,14:50:40.778887,P,DORM,,@F I,90,46.34,,00,1564909,N,
20160105,14:50:40.778902,Q,DORM,,@F I,53,46.34,,00,1564910,N,
20160105,14:50:40.778916,Q,DORM,,@F I,47,46.34,,00,1564911,N,
20160105,14:50:40.778984,P,DORM,,@F I,1,46.34,,00,1564912,N,
20160105,14:50:40.779159,Q,DORM,,@F I,50,46.34,,00,1564913,N,
20160105,14:50:40.779412,Q,DORM,,@F I,3,46.34,,00,1564914,N,
20160105,14:50:40.779514,P,DORM,,@F I,9,46.34,,00,1564915,N,
20160105,14:50:40.779532,Q,DORM,,,100,46.34,,00,1564916,N,
20160105,14:50:40.779546,P,DORM,,@F,200,46.34,,00,1564917,N,
20160105,14:50:40.779770,Y,DORM,,@F I,97,46.34,,00,1564918,N,
20160105,14:50:40.821096,Q,DORM,,,100,46.32,,00,1564919,N,
20160105,14:50:40.821428,Q,DORM,,@F I,47,46.31,,00,1564920,N,
20160105,14:50:40.850619,K,DORM,,@F I,2,46.31,,00,1564921,N,
20160105,14:51:09.802262,Q,DORM,,@F I,53,46.31,,00,1567086,N,
20160105,14:51:09.811281,D,DORM,,,100,46.28,,00,1567087,N,Q
20160105,14:51:12.815841,B,DORM,,,100,46.27,,00,1567283,N,
20160105,14:51:13.434209,B,DORM,,,100,46.32,,00,1567304,N,
20160105,14:51:42.262055,Q,DORM,,@F I,40,46.3,,00,1569357,N,
20160105,14:51:42.262075,Q,DORM,,@F I,60,46.31,,00,1569358,N,
20160105,14:51:42.262280,Q,DORM,,@F I,40,46.31,,00,1569359,N,
20160105,14:51:42.262306,Q,DORM,,@F I,10,46.31,,00,1569360,N,
20160105,14:52:03.927454,D,DORM,,,306,46.28,,00,1571269,N,Q
20160105,14:52:50.797657,Y,DORM,,,100,46.29,,00,1574365,N,
20160105,14:53:04.110665,Q,DORM,,@F I,9,46.32,,00,1575378,N,
20160105,14:53:04.110769,Q,DORM,,@F I,50,46.32,,00,1575379,N,
20160105,14:53:04.110790,K,DORM,,@F,100,46.32,,00,1575380,N,
20160105,14:53:04.111256,P,DORM,,@F,100,46.32,,00,1575381,N,
20160105,14:53:08.104828,P,DORM,,,100,46.33,,00,1575564,N,
20160105,14:53:10.925614,K,DORM,,@F I,50,46.36,,00,1575711,N,
20160105,14:53:10.925635,K,DORM,,@F I,50,46.36,,00,1575712,N,
20160105,14:53:10.925942,Q,DORM,,,100,46.36,,00,1575713,N,
20160105,14:53:10.927104,P,DORM,,,100,46.36,,00,1575714,N,
20160105,14:53:10.927123,P,DORM,,,100,46.36,,00,1575715,N,
20160105,14:53:10.927443,Q,DORM,,@F,100,46.36,,00,1575716,N,
20160105,14:53:11.694320,P,DORM,,,100,46.37,,00,1575766,N,
20160105,14:53:11.695267,Q,DORM,,@F,100,46.37,,00,1575767,N,
20160105,14:53:11.705502,Q,DORM,,@F,100,46.37,,00,1575768,N,
20160105,14:53:11.706961,Q,DORM,,@F I,75,46.36,,00,1575769,N,
20160105,14:53:13.150975,P,DORM,,@F I,1,46.38,,00,1575890,N,
20160105,14:53:13.151255,P,DORM,,@F I,1,46.38,,00,1575891,N,
20160105,14:53:13.151871,P,DORM,,@F I,98,46.38,,00,1575892,N,
20160105,14:53:13.151917,P,DORM,,@F I,2,46.38,,00,1575893,N,
20160105,14:53:17.734956,Z,DORM,,@F I,98,46.38,,00,1576073,N,
20160105,14:53:17.734977,Z,DORM,,@F I,2,46.37,,00,1576074,N,
20160105,14:53:19.082017,P,DORM,,I,2,46.38,,00,1576122,N,
20160105,14:53:19.082746,P,DORM,,I,96,46.38,,00,1576123,N,
20160105,14:53:28.944460,Q,DORM,,@F,225,46.38,,00,1576538,N,
20160105,14:53:28.944482,Q,DORM,,@F I,30,46.38,,00,1576539,N,
20160105,14:54:06.514412,Q,DORM,,@F,200,46.38,,00,1580045,N,
20160105,14:54:06.514438,K,DORM,,,100,46.38,,00,1580046,N,
20160105,14:54:06.514497,Y,DORM,,@F I,70,46.38,,00,1580047,N,
20160105,14:54:06.514940,Q,DORM,,@F I,87,46.37,,00,1580048,N,
20160105,14:54:06.515053,Q,DORM,,@F I,7,46.37,,00,1580049,N,
20160105,14:54:06.515137,P,DORM,,@F,100,46.38,,00,1580050,N,
20160105,14:54:06.515178,P,DORM,,@F,100,46.38,,00,1580051,N,
20160105,14:54:06.515271,Q,DORM,,@F I,6,46.37,,00,1580052,N,
20160105,14:54:06.515651,Z,DORM,,@F I,50,46.36,,00,1580053,N,
20160105,14:54:06.515691,Z,DORM,,@F I,50,46.36,,00,1580054,N,
20160105,14:54:06.538354,D,DORM,,,100,46.34,,00,1580063,N,Q
20160105,14:54:08.781516,P,DORM,,@F,100,46.32,,00,1580789,N,
20160105,14:54:52.978847,Q,DORM,,I,67,46.29,,00,1584569,N,
20160105,14:54:52.978876,Q,DORM,,I,33,46.29,,00,1584570,N,
20160105,14:54:52.978940,Q,DORM,,I,10,46.29,,00,1584571,N,
20160105,14:54:52.979823,P,DORM,,@F I,20,46.29,,00,1584572,N,
20160105,14:55:00.957498,Q,DORM,,I,10,46.31,,00,1585283,N,
20160105,14:55:00.957519,Z,DORM,,I,20,46.3,,00,1585284,N,
20160105,14:55:01.057959,Q,DORM,,@F I,10,46.3,,00,1585287,N,
20160105,14:55:20.039308,Q,DORM,,I,10,46.3,,00,1586359,N,
20160105,14:55:20.039691,Q,DORM,,@F I,10,46.31,,00,1586360,N,
20160105,14:55:20.050139,D,DORM,,,100,46.28,,00,1586361,N,Q
20160105,14:55:45.006534,Q,DORM,,@F I,10,46.3,,00,1588519,N,
20160105,14:55:52.574839,Q,DORM,,@F I,10,46.3,,00,1588983,N,
20160105,14:55:52.575038,Q,DORM,,I,10,46.31,,00,1588984,N,
20160105,14:57:25.171571,P,DORM,,@F,100,46.31,,00,1596013,N,
20160105,14:59:30.293172,Q,DORM,,@F,100,46.31,,00,1606696,N,
20160105,15:00:07.488592,B,DORM,,@F,100,46.33,,00,1609633,N,
20160105,15:00:11.971187,Q,DORM,,I,10,46.32,,00,1610256,N,
20160105,15:00:11.992253,Q,DORM,,@F,100,46.32,,00,1610257,N,
20160105,15:00:11.992273,Q,DORM,,@F,100,46.32,,00,1610258,N,
20160105,15:00:14.762015,Q,DORM,,I,4,46.32,,00,1610710,N,
20160105,15:00:17.504409,Q,DORM,,I,96,46.32,,00,1610910,N,
20160105,15:00:40.450744,Q,DORM,,,100,46.32,,00,1613138,N,
20160105,15:00:40.450764,Z,DORM,,,100,46.32,,00,1613139,N,
20160105,15:00:40.450779,Q,DORM,,,100,46.32,,00,1613140,N,
20160105,15:00:40.450830,Y,DORM,,@F,100,46.32,,00,1613141,N,
20160105,15:00:40.451048,Y,DORM,,@F I,53,46.33,,00,1613142,N,
20160105,15:00:40.451122,Y,DORM,,@F I,47,46.33,,00,1613143,N,
20160105,15:00:40.451273,K,DORM,,@F I,3,46.33,,00,1613144,N,
20160105,15:00:40.451747,Q,DORM,,@F,100,46.33,,00,1613145,N,
20160105,15:00:40.451766,Q,DORM,,@F,100,46.33,,00,1613146,N,
20160105,15:00:40.451793,Q,DORM,,I,10,46.33,,00,1613147,N,
20160105,15:00:40.451823,Z,DORM,,@F,100,46.33,,00,1613148,N,
20160105,15:00:40.451924,K,DORM,,@F I,97,46.33,,00,1613149,N,
20160105,15:00:40.452399,P,DORM,,@F,100,46.33,,00,1613150,N,
20160105,15:02:53.644206,Q,DORM,,,100,46.32,,00,1624348,N,
20160105,15:02:53.644636,Q,DORM,,,100,46.31,,00,1624349,N,
20160105,15:02:53.644681,K,DORM,,I,37,46.31,,00,1624350,N,
20160105,15:02:53.644811,Q,DORM,,@F,100,46.31,,00,1624351,N,
20160105,15:02:53.644858,K,DORM,,I,63,46.31,,00,1624352,N,
20160105,15:02:53.644873,K,DORM,,I,37,46.31,,00,1624353,N,
20160105,15:02:53.644956,Y,DORM,,@F,100,46.32,,00,1624354,N,
20160105,15:02:53.645178,Q,DORM,,@F I,50,46.3,,00,1624355,N,
20160105,15:02:53.645231,P,DORM,,@F I,37,46.31,,00,1624356,N,
20160105,15:02:53.645393,P,DORM,,I,63,46.31,,00,1624357,N,
20160105,15:02:53.645463,Q,DORM,,@F I,50,46.3,,00,1624358,N,
20160105,15:02:53.653062,Q,DORM,,@F,100,46.3,,00,1624359,N,
20160105,15:02:53.653832,P,DORM,,@F,100,46.3,,00,1624374,N,
20160105,15:03:08.132009,Q,DORM,,,100,46.3,,00,1625918,N,
20160105,15:03:08.132206,Q,DORM,,I,10,46.3,,00,1625919,N,
20160105,15:03:08.132891,Q,DORM,,@F I,90,46.3,,00,1625920,N,
20160105,15:03:08.132908,Q,DORM,,@F I,10,46.3,,00,1625921,N,
20160105,15:03:40.536182,Q,DORM,,@F I,90,46.3,,00,1629235,N,
20160105,15:03:40.536203,Q,DORM,,@F I,10,46.3,,00,1629236,N,
20160105,15:04:33.015541,Y,DORM,,,100,46.3,,00,1633994,N,
20160105,15:04:44.637581,D,DORM,,I,6,46.3,,00,1635088,N,Q
20160105,15:04:44.677424,D,DORM,,I,97,46.32,,00,1635093,N,Q
20160105,15:04:44.678536,D,DORM,,I,97,46.3176,,00,1635094,N,Q
20160105,15:04:44.690920,D,DORM,,I,41,46.32,,00,1635096,N,Q
20160105,15:04:49.487278,Q,DORM,,@F I,90,46.3,,00,1635363,N,
20160105,15:04:49.487299,Q,DORM,,@F,100,46.3,,00,1635364,N,
20160105,15:04:49.488396,P,DORM,,I,10,46.3,,00,1635365,N,
20160105,15:04:49.493296,Q,DORM,,,100,46.3,,00,1635366,N,
20160105,15:04:49.493314,Q,DORM,,,100,46.3,,00,1635367,N,
20160105,15:04:49.494216,Q,DORM,,,100,46.3,,00,1635368,N,
20160105,15:04:49.494303,P,DORM,,I,90,46.3,,00,1635369,N,
20160105,15:05:11.354976,Q,DORM,,@F,100,46.3,,00,1637264,N,
20160105,15:05:11.354997,Q,DORM,,@F,100,46.3,,00,1637265,N,
20160105,15:05:11.355011,Q,DORM,,@F,100,46.3,,00,1637266,N,
20160105,15:05:11.355102,Q,DORM,,I,45,46.3,,00,1637267,N,
20160105,15:05:11.355124,Q,DORM,,I,55,46.3,,00,1637268,N,
20160105,15:05:11.355383,Y,DORM,,@F I,50,46.3,,00,1637269,N,
20160105,15:05:11.355401,Y,DORM,,@F I,50,46.3,,00,1637270,N,
20160105,15:05:55.226480,D,DORM,,,100,46.32,,00,1641334,N,Q
20160105,15:05:55.227545,Y,DORM,,,100,46.32,,00,1641335,N,
20160105,15:05:55.228179,K,DORM,,,100,46.32,,00,1641336,N,
20160105,15:05:56.458431,Q,DORM,,I,10,46.33,,00,1641392,N,
20160105,15:05:56.458733,Y,DORM,,@F,100,46.33,,00,1641393,N,
20160105,15:06:24.568686,D,DORM,,,128,46.3475,,00,1643762,N,Q
20160105,15:06:51.994021,Q,DORM,,I,10,46.35,,00,1645993,N,
20160105,15:06:55.016367,Q,DORM,,@F I,10,46.35,,00,1646717,N,
20160105,15:06:59.903698,Q,DORM,,I,10,46.36,,00,1647535,N,
20160105,15:06:59.904451,P,DORM,,I,59,46.36,,00,1647536,N,
20160105,15:06:59.906477,P,DORM,,I,3,46.36,,00,1647538,N,
20160105,15:06:59.907211,D,DORM,,I,10,46.3599,,00,1647539,N,Q
20160105,15:06:59.908011,P,DORM,,I,38,46.36,,00,1647540,N,
20160105,15:06:59.908532,D,DORM,,I,59,46.3599,,00,1647541,N,Q
20160105,15:08:15.920718,B,DORM,,@F,100,46.36,,00,1654793,N,
20160105,15:08:15.920742,B,DORM,,@F,100,46.36,,00,1654794,N,
20160105,15:08:15.921049,Y,DORM,,@F I,50,46.36,,00,1654795,N,
20160105,15:08:15.921321,P,DORM,,@F,100,46.36,,00,1654796,N,
20160105,15:08:15.921347,P,DORM,,@F,100,46.36,,00,1654797,N,
20160105,15:08:33.853089,J,DORM,,@F,100,46.36,,00,1656388,N,
20160105,15:08:33.937722,Q,DORM,,@F,100,46.36,,00,1656390,N,
20160105,15:08:33.937837,Q,DORM,,@F I,50,46.36,,00,1656391,N,
20160105,15:08:33.937915,K,DORM,,@F,100,46.36,,00,1656392,N,
20160105,15:08:33.937963,Y,DORM,,@F,100,46.36,,00,1656393,N,
20160105,15:08:33.938361,P,DORM,,@F,100,46.36,,00,1656394,N,
20160105,15:08:33.944585,D,DORM,,,100,46.36,,00,1656395,N,Q
20160105,15:08:33.945068,Q,DORM,,I,83,46.35,,00,1656396,N,
20160105,15:08:33.945360,Q,DORM,,@F I,17,46.35,,00,1656397,N,
20160105,15:08:33.945384,Q,DORM,,@F I,33,46.35,,00,1656398,N,
20160105,15:08:48.658174,D,DORM,,,159,46.32,,00,1657101,N,Q
20160105,15:08:50.122909,Q,DORM,,I,67,46.35,,00,1657165,N,
20160105,15:08:50.122932,Q,DORM,,I,33,46.35,,00,1657166,N,
20160105,15:09:11.077449,Q,DORM,,I,67,46.35,,00,1659047,N,
20160105,15:09:48.413651,D,DORM,,I,5,46.3296,,00,1662104,N,Q
20160105,15:09:53.943524,D,DORM,,,100,46.32,,00,1662421,N,Q
20160105,15:09:55.903914,D,DORM,,,100,46.32,,00,1662795,N,Q
20160105,15:10:02.910975,Y,DORM,,@F I,40,46.32,,00,1663750,N,
20160105,15:10:02.917912,D,DORM,,I,60,46.32,,00,1663751,N,Q
20160105,15:10:25.948982,Q,DORM,,@F,100,46.36,,00,1665133,N,
20160105,15:10:25.949003,B,DORM,,@F,100,46.36,,00,1665134,N,
20160105,15:10:25.949601,P,DORM,,@F,100,46.36,,00,1665135,N,
20160105,15:10:46.997173,D,DORM,,I,70,46.39,,00,1667330,N,Q
20160105,15:11:15.921486,D,DORM,,I,6,46.39,,00,1669350,N,Q
20160105,15:12:35.841697,D,DORM,,,100,46.37,,00,1677044,N,Q
20160105,15:12:42.073420,Y,DORM,,@F I,60,46.4,,00,1677268,N,
20160105,15:12:42.074188,P,DORM,,@F I,20,46.38,,00,1677269,N,
20160105,15:12:43.132313,Y,DORM,,I,40,46.4,,00,1677308,N,
20160105,15:12:43.132456,Q,DORM,,,100,46.4,,00,1677309,N,
20160105,15:12:43.132685,Q,DORM,,@F I,10,46.4,,00,1677310,N,
20160105,15:12:43.133332,P,DORM,,,100,46.4,,00,1677311,N,
20160105,15:12:43.134521,Q,DORM,,,100,46.4,,00,1677312,N,
20160105,15:12:48.458260,Q,DORM,,@F I,10,46.41,,00,1677474,N,
20160105,15:12:48.458504,Q,DORM,,@F I,60,46.42,,00,1677475,N,
20160105,15:12:48.458536,Q,DORM,,@F I,40,46.42,,00,1677476,N,
20160105,15:12:51.960609,D,DORM,,I,38,46.43,,00,1677650,N,Q
20160105,15:12:51.975730,X,DORM,,@F,100,46.43,,00,1677651,N,
20160105,15:12:51.989071,Z,DORM,,@F,100,46.43,,00,1677652,N,
20160105,15:13:07.999794,Q,DORM,,@F,200,46.42,,00,1679045,N,
20160105,15:13:07.999831,K,DORM,,@F,100,46.42,,00,1679046,N,
20160105,15:13:08.000005,Z,DORM,,@F,100,46.42,,00,1679047,N,
20160105,15:13:08.000482,P,DORM,,@F,100,46.42,,00,1679048,N,
20160105,15:13:08.000527,P,DORM,,@F I,1,46.42,,00,1679049,N,
20160105,15:13:08.000587,P,DORM,,I,3,46.42,,00,1679050,N,
20160105,15:13:26.139352,D,DORM,,,100,46.425,,00,1681240,N,Q
20160105,15:13:41.806911,Q,DORM,,,100,46.41,,00,1683186,N,
20160105,15:13:41.806930,Q,DORM,,,100,46.41,,00,1683187,N,
20160105,15:13:41.806944,Q,DORM,,,100,46.41,,00,1683188,N,
20160105,15:13:41.807597,P,DORM,,,100,46.41,,00,1683189,N,
20160105,15:14:21.439577,D,DORM,,I,15,46.3701,,00,1686814,N,Q
20160105,15:15:19.831860,D,DORM,,I,1,46.4061,,00,1691990,N,Q
20160105,15:16:03.748579,D,DORM,,I,1,46.3701,,00,1696139,N,Q
20160105,15:16:05.583305,D,DORM,,I,76,46.4199,,00,1696253,N,Q
20160105,15:16:06.044157,D,DORM,,@  I,74,46.42,,00,1696275,N,Q
20160105,15:16:06.044669,D,DORM,,,146,46.4025,,00,1696276,N,Q
20160105,15:16:11.267890,Q,DORM,,@F,100,46.37,,00,1696522,N,
20160105,15:16:24.473270,D,DORM,,,205,46.3943,,00,1697897,N,Q
20160105,15:16:55.890640,D,DORM,,I,30,46.3836,,00,1700946,N,Q
20160105,15:17:06.112140,D,DORM,,I,2,46.3988,,00,1702383,N,Q
20160105,15:18:16.391304,Q,DORM,,@F,100,46.37,,00,1708675,N,
20160105,15:18:16.391347,Q,DORM,,,100,46.37,,00,1708676,N,
20160105,15:18:16.391452,B,DORM,,,100,46.37,,00,1708677,N,
20160105,15:18:16.391771,Z,DORM,,,100,46.37,,00,1708678,N,
20160105,15:18:16.391831,K,DORM,,I,48,46.37,,00,1708679,N,
20160105,15:18:16.391879,K,DORM,,@F I,40,46.37,,00,1708680,N,
20160105,15:18:16.392287,K,DORM,,@F I,12,46.37,,00,1708681,N,
20160105,15:18:16.392305,P,DORM,,,100,46.37,,00,1708682,N,
20160105,15:18:29.711644,Q,DORM,,@F,100,46.38,,00,1710835,N,
20160105,15:18:29.711664,Q,DORM,,@F,100,46.38,,00,1710836,N,
20160105,15:18:29.711679,Q,DORM,,@F,100,46.38,,00,1710837,N,
20160105,15:18:29.711693,X,DORM,,@F,100,46.38,,00,1710838,N,
20160105,15:18:29.712042,Z,DORM,,@F,100,46.38,,00,1710839,N,
20160105,15:18:29.712087,K,DORM,,@F,100,46.38,,00,1710840,N,
20160105,15:18:29.712566,Q,DORM,,@F I,12,46.39,,00,1710841,N,
20160105,15:18:29.712612,P,DORM,,@F,100,46.38,,00,1710842,N,
20160105,15:18:29.712651,Q,DORM,,@F I,50,46.39,,00,1710843,N,
20160105,15:18:30.246864,D,DORM,,,100,46.38,,00,1710864,N,Q
20160105,15:18:48.581967,D,DORM,,I,3,46.374,,00,1711927,N,Q
20160105,15:19:10.319084,Q,DORM,,,100,46.37,,00,1714891,N,
20160105,15:19:12.483630,Q,DORM,,@F,100,46.35,,00,1715257,N,
20160105,15:19:41.085492,Q,DORM,,,100,46.35,,00,1717592,N,
20160105,15:19:43.152276,D,DORM,,I,51,46.3382,,00,1717824,N,Q
20160105,15:20:03.135877,D,DORM,,I,4,46.3192,,00,1719636,N,Q
20160105,15:20:21.512179,Q,DORM,,@F,100,46.32,,00,1720828,N,
20160105,15:22:26.635653,Q,DORM,,@F,100,46.31,,00,1732849,N,
20160105,15:22:30.765999,Q,DORM,,@F,100,46.31,,00,1733734,N,
20160105,15:22:30.766217,K,DORM,,@F,100,46.31,,00,1733735,N,
20160105,15:23:56.043045,Q,DORM,,,100,46.32,,00,1741789,N,
20160105,15:23:56.043064,Q,DORM,,,100,46.32,,00,1741790,N,
20160105,15:24:14.623881,Q,DORM,,,100,46.34,,00,1744978,N,
20160105,15:24:14.623989,Q,DORM,,,100,46.34,,00,1744979,N,
20160105,15:24:14.624218,Z,DORM,,I,40,46.34,,00,1744980,N,
20160105,15:24:19.844907,Q,DORM,,I,10,46.35,,00,1746010,N,
20160105,15:24:21.007931,K,DORM,,@F,100,46.35,,00,1746256,N,
20160105,15:24:21.012467,Q,DORM,,@F I,10,46.35,,00,1746257,N,
20160105,15:24:26.842228,D,DORM,,,100,46.35,,00,1746706,N,Q
20160105,15:24:49.556537,D,DORM,,I,15,46.3457,,00,1749069,N,Q
20160105,15:24:59.038136,D,DORM,,I,39,46.33,,00,1749927,N,Q
20160105,15:25:09.079884,Q,DORM,,I,44,46.33,,00,1751230,N,
20160105,15:25:09.079933,Q,DORM,,I,56,46.33,,00,1751231,N,
20160105,15:25:09.080284,Y,DORM,,@F I,90,46.33,,00,1751232,N,
20160105,15:25:09.080837,P,DORM,,@F I,57,46.33,,00,1751233,N,
20160105,15:25:09.080857,P,DORM,,I,43,46.33,,00,1751234,N,
20160105,15:25:09.081006,Q,DORM,,I,41,46.33,,00,1751235,N,
20160105,15:25:09.082531,D,DORM,,,100,46.335,,00,1751236,N,Q
20160105,15:25:09.085993,D,DORM,,,100,46.33,,00,1751237,N,Q
20160105,15:25:26.417499,D,DORM,,I,5,46.3,,00,1752613,N,Q
20160105,15:25:26.611696,D,DORM,,I,34,46.36,,00,1752626,N,Q
20160105,15:25:26.613797,D,DORM,,I,12,46.36,,00,1752627,N,Q
20160105,15:26:12.072369,Q,DORM,,@F,100,46.36,,00,1757402,N,
20160105,15:26:12.072534,K,DORM,,@F,100,46.36,,00,1757403,N,
20160105,15:26:47.007282,D,DORM,,,655,46.384,,00,1759891,N,Q
20160105,15:27:04.343152,Q,DORM,,I,10,46.37,,00,1761715,N,
20160105,15:27:04.344095,P,DORM,,I,6,46.37,,00,1761717,N,
20160105,15:27:09.679972,P,DORM,,,100,46.39,,00,1762267,N,
20160105,15:27:09.696734,P,DORM,,@F I,20,46.39,,00,1762268,N,
20160105,15:27:42.459464,Q,DORM,,@F,100,46.37,,00,1764998,N,
20160105,15:27:42.459937,K,DORM,,@F I,12,46.37,,00,1764999,N,
20160105,15:27:42.460149,P,DORM,,@F,100,46.37,,00,1765000,N,
20160105,15:27:52.408434,Q,DORM,,@F,100,46.37,,00,1765478,N,
20160105,15:28:58.953578,B,DORM,,I,10,46.4,,00,1772594,N,
20160105,15:28:58.953719,B,DORM,,I,90,46.4,,00,1772595,N,
20160105,15:28:58.953803,Q,DORM,,,100,46.4,,00,1772596,N,
20160105,15:28:58.953818,Q,DORM,,,100,46.4,,00,1772597,N,
20160105,15:28:58.953920,K,DORM,,,100,46.39,,00,1772598,N,
20160105,15:28:58.954107,K,DORM,,@F,100,46.4,,00,1772599,N,
20160105,15:28:58.954215,J,DORM,,@F,100,46.4,,00,1772600,N,
20160105,15:29:02.926637,Q,DORM,,@F,100,46.38,,00,1773394,N,
20160105,15:29:02.926656,Q,DORM,,@F,100,46.38,,00,1773395,N,
